trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
40023111,6:20:00,6:20:00,0411JSC,11,,,
40023111,6:22:00,6:22:00,0401USC,12,,,
40023111,6:24:00,6:24:00,0401UPS,13,,,
40023111,6:26:00,6:26:00,0401HUJ,14,,,
40023111,6:28:00,6:28:00,0401KBU,15,,,
40023111,6:30:00,6:30:00,0401KCT,16,,,
40023111,6:32:00,6:32:00,0401NBP,17,,,
40023111,6:34:00,6:34:00,0401BPR,18,,,
40023111,6:36:00,6:36:00,0411BP1,19,,,
40023111,6:38:00,6:38:00,0411SOS,20,,,
40023111,6:40:00,6:40:00,0401MWS,21,,,
40023111,6:42:00,6:42:00,0401PNR,22,,,
40023111,6:44:00,6:44:00,0401CVT,23,,,
40023111,6:46:00,6:46:00,0401CVS,24,,,
40023111,6:48:00,6:48:00,0401FNN,25,,,
40023111,6:50:00,6:50:00,0403KSE,26,,,
40023110,6:00:00,6:00:00,0403KSE,1,,,
40023110,6:02:00,6:02:00,0400DSP,2,,,
40023110,6:04:00,6:04:00,0400FSX,3,,,
40023110,6:06:00,6:06:00,0400FNN,4,,,
40023110,6:08:00,6:08:00,0400KSP,5,,,
40023110,6:10:00,6:10:00,0400CSV,6,,,
40023110,6:12:00,6:12:00,0400TTP,7,,,
40023110,6:14:00,6:14:00,0400PES,8,,,
40023110,6:16:00,6:16:00,0400TMW,9,,,
40023110,6:18:00,6:18:00,0400PSG,10,,,
40023110,6:20:00,6:20:00,0400PSM,11,,,
40023110,6:22:00,6:22:00,0400BPS,12,,,
40023110,6:24:00,6:24:00,0400BRB,13,,,
40023110,6:26:00,6:26:00,0400BNB,14,,,
40023110,6:28:00,6:28:00,0400BKB,15,,,
40023110,6:30:00,6:30:00,0400UJN,16,,,
40023110,6:32:00,6:32:00,0410USP,17,,,
40023110,6:34:00,6:34:00,0400USS,18,,,
40023110,6:36:00,6:36:00,0400UFD,19,,,
40023110,6:38:00,6:38:00,0400JSC,20,,,
40023110,6:40:00,6:40:00,0412DLP,21,,,
40023110,6:42:00,6:42:00,0400KAG,22,,,
40023110,6:44:00,6:44:00,0410BHS,23,,,
40023110,6:46:00,6:46:00,0410NPB,24,,,
40023110,6:48:00,6:48:00,0400BHC,25,,,
40023110,6:50:00,6:50:00,0400BDC,26,,,
40023110,6:52:00,6:52:00,0400MKG,27,,,
40023110,6:54:00,6:54:00,0400MZW,28,,,
40023110,6:56:00,6:56:00,0410KLL,29,,,
40023110,6:58:00,6:58:00,0410CST,30,,,
40023110,7:00:00,7:00:00,0400NCC,31,,,
40023110,7:02:00,7:02:00,0400CTB,32,,,
40023110,7:08:00,7:08:00,0412AMB,33,,,
40026211,6:00:00,6:00:00,0402AQN,1,,,
40026211,6:02:00,6:02:00,0401BPS,2,,,
40026211,6:03:00,6:03:00,0401KST,3,,,
40026211,6:04:00,6:04:00,0411DLP,4,,,
40026211,6:05:00,6:05:00,0411JSC,5,,,
40026211,6:06:00,6:06:00,0401USC,6,,,
40026211,6:07:00,6:07:00,0401UPS,7,,,
40026211,6:08:00,6:08:00,0401HUJ,8,,,
40026211,6:09:00,6:09:00,0401KBU,9,,,
40026211,6:10:00,6:10:00,0401KCT,10,,,
40026211,6:11:00,6:11:00,0401NBP,11,,,
40026211,6:12:00,6:12:00,0401BPR,12,,,
40026211,6:13:00,6:13:00,0411BP1,13,,,
40026211,6:14:00,6:14:00,0401RPL,14,,,
40026211,6:15:00,6:15:00,0411SOS,15,,,
40026211,6:16:00,6:16:00,0401MWS,16,,,
40026211,6:17:00,6:17:00,0400TTL,17,,,
40026211,6:18:00,6:18:00,0400MYK,18,,,
40026211,6:19:00,6:19:00,0401HMN,19,,,
40026211,6:20:00,6:20:00,0401RDB,20,,,
40026211,6:21:00,6:21:00,0401KCB,21,,,
40026211,6:22:00,6:22:00,0401EQY,22,,,
40026211,6:23:00,6:23:00,0401KSN,23,,,
40026211,6:24:00,6:24:00,0403BNG,24,,,
40026210,6:00:00,6:00:00,0403BNG,1,,,
40026210,6:02:00,6:02:00,0400KCB,2,,,
40026210,6:03:00,6:03:00,0403RAU,3,,,
40026210,6:04:00,6:04:00,0400HMN,4,,,
40026210,6:05:00,6:05:00,0401MYK,5,,,
40026210,6:06:00,6:06:00,0400PIO,6,,,
40026210,6:07:00,6:07:00,0401TTL,7,,,
40026210,6:08:00,6:08:00,0400TMW,8,,,
40026210,6:09:00,6:09:00,0400PSG,9,,,
40026210,6:10:00,6:10:00,0400PSM,10,,,
40026210,6:11:00,6:11:00,0400BPS,11,,,
40026210,6:12:00,6:12:00,0400BRB,12,,,
40026210,6:13:00,6:13:00,0400BNB,13,,,
40026210,6:14:00,6:14:00,0400BKB,14,,,
40026210,6:15:00,6:15:00,0400UJN,15,,,
40026210,6:16:00,6:16:00,0410USP,16,,,
40026210,6:17:00,6:17:00,0400USS,17,,,
40026210,6:18:00,6:18:00,0400UFD,18,,,
40026210,6:19:00,6:19:00,0400JSC,19,,,
40026210,6:20:00,6:20:00,0412DLP,20,,,
40026210,6:21:00,6:21:00,0400KAG,21,,,
40026210,6:22:00,6:22:00,0410BHS,22,,,
40026210,6:23:00,6:23:00,0402AQN,23,,,
40026111,6:00:00,6:00:00,0412MKD,1,,,
40026111,6:02:00,6:02:00,0401LUM,2,,,
40026111,6:04:00,6:04:00,0401JNB,3,,,
40026111,6:06:00,6:06:00,0401MTP,4,,,
40026111,6:08:00,6:08:00,0401BRG,5,,,
40026111,6:10:00,6:10:00,0401HRB,6,,,
40026111,6:12:00,6:12:00,0411HRB,7,,,
40026111,6:14:00,6:14:00,0401HUJ,8,,,
40026111,6:16:00,6:16:00,0401KBU,9,,,
40026111,6:18:00,6:18:00,0401KCT,10,,,
40026111,6:20:00,6:20:00,0401NBP,11,,,
40026111,6:22:00,6:22:00,0401BPR,12,,,
40026111,6:24:00,6:24:00,0411BP1,13,,,
40026111,6:26:00,6:26:00,0401RPL,14,,,
40026111,6:28:00,6:28:00,0411SOS,15,,,
40026111,6:30:00,6:30:00,0401MWS,16,,,
40026111,6:32:00,6:32:00,0400TTL,17,,,
40026111,6:34:00,6:34:00,0400MYK,18,,,
40026111,6:36:00,6:36:00,0401HMN,19,,,
40026111,6:38:00,6:38:00,0401RDB,20,,,
40026111,6:40:00,6:40:00,0401KCB,21,,,
40026111,6:42:00,6:42:00,0401EQY,22,,,
40026111,6:44:00,6:44:00,0401KSN,23,,,
40026111,6:46:00,6:46:00,0403BNG,24,,,
40026110,6:00:00,6:00:00,0403BNG,1,,,
40026110,6:02:00,6:02:00,0400KCB,2,,,
40026110,6:04:00,6:04:00,0403RAU,3,,,
40026110,6:06:00,6:06:00,0400HMN,4,,,
40026110,6:08:00,6:08:00,0401MYK,5,,,
40026110,6:10:00,6:10:00,0400PIO,6,,,
40026110,6:12:00,6:12:00,0401TTL,7,,,
40026110,6:14:00,6:14:00,0400TMW,8,,,
40026110,6:16:00,6:16:00,0400PSG,9,,,
40026110,6:18:00,6:18:00,0400PSM,10,,,
40026110,6:20:00,6:20:00,0400BPS,11,,,
40026110,6:22:00,6:22:00,0400BRB,12,,,
40026110,6:24:00,6:24:00,0400BNB,13,,,
40026110,6:26:00,6:26:00,0400BKB,14,,,
40026110,6:28:00,6:28:00,0400UJN,15,,,
40026110,6:30:00,6:30:00,0400HRB,16,,,
40026110,6:32:00,6:32:00,0410HRB,17,,,
40026110,6:34:00,6:34:00,0410BRG,18,,,
40026110,6:36:00,6:36:00,0400MTP,19,,,
40026110,6:38:00,6:38:00,0410MAK,20,,,
40026110,6:40:00,6:40:00,0400LMS,21,,,
40026110,6:42:00,6:42:00,0400N10,22,,,
40026110,6:44:00,6:44:00,0400HDH,23,,,
40026110,6:46:00,6:46:00,0400FDS,24,,,
40026110,6:48:00,6:48:00,0400PS1,25,,,
40026110,6:50:00,6:50:00,0402MWH,26,,,
40033511,6:00:00,6:00:00,0512CMC,1,,,
40033511,6:02:00,6:02:00,0411CST,2,,,
40033511,6:04:00,6:04:00,0411SMY,3,,,
40033511,6:06:00,6:06:00,0411MZW,4,,,
40033511,6:08:00,6:08:00,0401RKN,5,,,
40033511,6:10:00,6:10:00,0411CAR,6,,,
40033511,6:12:00,6:12:00,0411PST,7,,,
40033511,6:14:00,6:14:00,0401UJR,8,,,
40033511,6:16:00,6:16:00,0411HMZ,9,,,
40033511,6:18:00,6:18:00,0411TMH,10,,,
40033511,6:20:00,6:20:00,0412DON,11,,,
40033511,6:22:00,6:22:00,0401CLT,12,,,
40033511,6:24:00,6:24:00,0401KWR,13,,,
40033511,6:26:00,6:26:00,0401TMI,14,,,
40033511,6:28:00,6:28:00,0401MLD,15,,,
40033511,6:30:00,6:30:00,0401STG,16,,,
40033511,6:32:00,6:32:00,0401FDA,17,,,
40033511,6:34:00,6:34:00,0401PPL,18,,,
40033511,6:36:00,6:36:00,0401CMT,19,,,
40033511,6:38:00,6:38:00,0401SPN,20,,,
40033511,6:40:00,6:40:00,0403RDA,21,,,
40033511,6:42:00,6:42:00,0401TRN,22,,,
40033511,6:44:00,6:44:00,0401KTN,23,,,
40033511,6:46:00,6:46:00,0403KBL,24,,,
40033510,6:00:00,6:00:00,0403KBL,1,,,
40033510,6:02:00,6:02:00,0400CBN,2,,,
40033510,6:04:00,6:04:00,0400KBL,3,,,
40033510,6:06:00,6:06:00,0400KTN,4,,,
40033510,6:08:00,6:08:00,0400TRN,5,,,
40033510,6:10:00,6:10:00,0400RDA,6,,,
40033510,6:12:00,6:12:00,0400CNT,7,,,
40033510,6:14:00,6:14:00,0400CMT,8,,,
40033510,6:16:00,6:16:00,0400PPL,9,,,
40033510,6:18:00,6:18:00,0400FDA,10,,,
40033510,6:20:00,6:20:00,0400AP1,11,,,
40033510,6:22:00,6:22:00,0400STG,12,,,
40033510,6:24:00,6:24:00,0400AP2,13,,,
40033510,6:26:00,6:26:00,0400TSA,14,,,
40033510,6:28:00,6:28:00,0400TMI,15,,,
40033510,6:30:00,6:30:00,0400KWR,16,,,
40033510,6:32:00,6:32:00,0400CLT,17,,,
40033510,6:34:00,6:34:00,0412DON,18,,,
40033510,6:36:00,6:36:00,0410DNR,19,,,
40033510,6:38:00,6:38:00,0410TMH,20,,,
40033510,6:40:00,6:40:00,0410HMZ,21,,,
40033510,6:42:00,6:42:00,0400TJR,22,,,
40033510,6:44:00,6:44:00,0410MKD,23,,,
40033510,6:46:00,6:46:00,0400UJR,24,,,
40033510,6:48:00,6:48:00,0410PST,25,,,
40033510,6:50:00,6:50:00,0412CAR,26,,,
40033510,6:52:00,6:52:00,0400MKG,27,,,
40033510,6:54:00,6:54:00,0400MZW,28,,,
40033510,6:56:00,6:56:00,0410KLL,29,,,
40033510,6:58:00,6:58:00,0410CST,30,,,
40033510,7:00:00,7:00:00,0400NCC,31,,,
40033510,7:02:00,7:02:00,0400CTB,32,,,
40033510,7:06:00,7:06:00,0412CMC,33,,,
40033411,6:00:00,6:00:00,0512CMC,1,,,
40033411,6:03:00,6:03:00,0411CST,2,,,
40033411,6:05:00,6:05:00,0411SMY,3,,,
40033411,6:07:00,6:07:00,0411MZW,4,,,
40033411,6:09:00,6:09:00,0401RKN,5,,,
40033411,6:11:00,6:11:00,0411CAR,6,,,
40033411,6:13:00,6:13:00,0411PST,7,,,
40033411,6:15:00,6:15:00,0401UJR,8,,,
40033411,6:17:00,6:17:00,0411HMZ,9,,,
40033411,6:19:00,6:19:00,0411TMH,10,,,
40033411,6:21:00,6:21:00,0412DON,11,,,
40033411,6:23:00,6:23:00,0401CLT,12,,,
40033411,6:25:00,6:25:00,0401KWR,13,,,
40033411,6:27:00,6:27:00,0401TMI,14,,,
40033411,6:29:00,6:29:00,0401MLD,15,,,
40033411,6:31:00,6:31:00,0401STG,16,,,
40033411,6:33:00,6:33:00,0401FDJ,17,,,
40033411,6:35:00,6:35:00,0401FDE,18,,,
40033411,6:37:00,6:37:00,0401CWS,19,,,
40033411,6:39:00,6:39:00,0403MWF,20,,,
40033410,6:00:00,6:00:00,0403MWF,1,,,
40033410,6:03:00,6:03:00,0410GTB,2,,,
40033410,6:05:00,6:05:00,0400FDE,3,,,
40033410,6:07:00,6:07:00,0400AP1,4,,,
40033410,6:09:00,6:09:00,0400STG,5,,,
40033410,6:11:00,6:11:00,0400AP2,6,,,
40033410,6:13:00,6:13:00,0400TSA,7,,,
40033410,6:15:00,6:15:00,0400TMI,8,,,
40033410,6:17:00,6:17:00,0400KWR,9,,,
40033410,6:19:00,6:19:00,0400CLT,10,,,
40033410,6:21:00,6:21:00,0412DON,11,,,
40033410,6:23:00,6:23:00,0410DNR,12,,,
40033410,6:25:00,6:25:00,0410TMH,13,,,
40033410,6:27:00,6:27:00,0410HMZ,14,,,
40033410,6:29:00,6:29:00,0400TJR,15,,,
40033410,6:31:00,6:31:00,0410MKD,16,,,
40033410,6:33:00,6:33:00,0400UJR,17,,,
40033410,6:35:00,6:35:00,0410PST,18,,,
40033410,6:37:00,6:37:00,0412CAR,19,,,
40033410,6:39:00,6:39:00,0400MKG,20,,,
40033410,6:41:00,6:41:00,0400MZW,21,,,
40033410,6:43:00,6:43:00,0410KLL,22,,,
40033410,6:45:00,6:45:00,0410CST,23,,,
40033410,6:47:00,6:47:00,0400NCC,24,,,
40033410,6:49:00,6:49:00,0400CTB,25,,,
40033410,6:53:00,6:53:00,0412CMC,27,,,
40033211,6:00:00,6:00:00,0412DON,1,,,
40033211,6:02:00,6:02:00,0401CLT,2,,,
40033211,6:04:00,6:04:00,0401KWR,3,,,
40033211,6:06:00,6:06:00,0401TMI,4,,,
40033211,6:08:00,6:08:00,0401MLD,5,,,
40033211,6:10:00,6:10:00,0401STG,6,,,
40033211,6:12:00,6:12:00,0401FDA,7,,,
40033211,6:14:00,6:14:00,0401PPL,8,,,
40033211,6:16:00,6:16:00,0401CMT,9,,,
40033211,6:18:00,6:18:00,0401SPN,10,,,
40033211,6:20:00,6:20:00,0403RDA,11,,,
40033211,6:22:00,6:22:00,0401TRN,12,,,
40033211,6:24:00,6:24:00,0401KTN,13,,,
40033211,6:26:00,6:26:00,0403KBL,14,,,
40033210,6:00:00,6:00:00,0403KBL,1,,,
40033210,6:02:00,6:02:00,0400CBN,2,,,
40033210,6:04:00,6:04:00,0400KBL,3,,,
40033210,6:06:00,6:06:00,0400KTN,4,,,
40033210,6:08:00,6:08:00,0400TRN,5,,,
40033210,6:10:00,6:10:00,0400RDA,6,,,
40033210,6:12:00,6:12:00,0400CNT,7,,,
40033210,6:14:00,6:14:00,0400CMT,8,,,
40033210,6:16:00,6:16:00,0400PPL,9,,,
40033210,6:18:00,6:18:00,0400FDA,10,,,
40033210,6:20:00,6:20:00,0400AP1,11,,,
40033210,6:22:00,6:22:00,0400STG,12,,,
40033210,6:24:00,6:24:00,0400AP2,13,,,
40033210,6:26:00,6:26:00,0400TSA,14,,,
40033210,6:28:00,6:28:00,0400TMI,15,,,
40033210,6:30:00,6:30:00,0400KWR,16,,,
40033210,6:32:00,6:32:00,0400CLT,17,,,
40033210,6:34:00,6:34:00,0402DON,18,,,
40033111,6:00:00,6:00:00,0412MTW,1,,,
40033111,6:02:00,6:02:00,0411CST,2,,,
40033111,6:04:00,6:04:00,0411SMY,3,,,
40033111,6:06:00,6:06:00,0411MZW,4,,,
40033111,6:08:00,6:08:00,0401RKN,5,,,
40033111,6:10:00,6:10:00,0411CAR,6,,,
40033111,6:12:00,6:12:00,0411PST,7,,,
40033111,6:14:00,6:14:00,0401UJR,8,,,
40033111,6:16:00,6:16:00,0411HMZ,9,,,
40033111,6:18:00,6:18:00,0411TMH,10,,,
40033111,6:20:00,6:20:00,0412DON,11,,,
40033111,6:22:00,6:22:00,0401CLT,12,,,
40033111,6:24:00,6:24:00,0401KWR,13,,,
40033111,6:26:00,6:26:00,0401TMI,14,,,
40033111,6:28:00,6:28:00,0401MLD,15,,,
40033111,6:30:00,6:30:00,0401STG,16,,,
40033111,6:32:00,6:32:00,0401FDA,17,,,
40033111,6:34:00,6:34:00,0401PPL,18,,,
40033111,6:36:00,6:36:00,0401CMT,19,,,
40033111,6:38:00,6:38:00,0401SPN,20,,,
40033111,6:40:00,6:40:00,0403RDA,21,,,
40033110,6:00:00,6:00:00,0403RDA,1,,,
40033110,6:02:00,6:02:00,0400RDA,2,,,
40033110,6:04:00,6:04:00,0400CNT,3,,,
40033110,6:06:00,6:06:00,0400CMT,4,,,
40033110,6:08:00,6:08:00,0400PPL,5,,,
40033110,6:10:00,6:10:00,0400FDA,6,,,
40033110,6:12:00,6:12:00,0400AP1,7,,,
40033110,6:14:00,6:14:00,0400STG,8,,,
40033110,6:16:00,6:16:00,0400AP2,9,,,
40033110,6:18:00,6:18:00,0400TSA,10,,,
40033110,6:20:00,6:20:00,0400TMI,11,,,
40033110,6:22:00,6:22:00,0400KWR,12,,,
40033110,6:24:00,6:24:00,0400CLT,13,,,
40033110,6:26:00,6:26:00,0412DON,14,,,
40033110,6:28:00,6:28:00,0410DNR,15,,,
40033110,6:30:00,6:30:00,0410TMH,16,,,
40033110,6:32:00,6:32:00,0410HMZ,17,,,
40033110,6:34:00,6:34:00,0400TJR,18,,,
40033110,6:36:00,6:36:00,0410MKD,19,,,
40033110,6:38:00,6:38:00,0400UJR,20,,,
40033110,6:40:00,6:40:00,0410PST,21,,,
40033110,6:42:00,6:42:00,0412CAR,22,,,
40033110,6:44:00,6:44:00,0400MKG,23,,,
40033110,6:46:00,6:46:00,0400MZW,24,,,
40033110,6:48:00,6:48:00,0410KLL,25,,,
40033110,6:50:00,6:50:00,0410CST,26,,,
40033110,6:52:00,6:52:00,0412MTW,27,,,
40034111,6:00:00,6:00:00,0412AMB,1,,,
40034111,6:02:00,6:02:00,0411CST,2,,,
40034111,6:04:00,6:04:00,0411SMY,3,,,
40034111,6:06:00,6:06:00,0411MZW,4,,,
40034111,6:08:00,6:08:00,0401RKN,5,,,
40034111,6:10:00,6:10:00,0411CAR,6,,,
40034111,6:12:00,6:12:00,0411PST,7,,,
40034111,6:14:00,6:14:00,0401UJR,8,,,
40034111,6:16:00,6:16:00,0411HMZ,9,,,
40034111,6:18:00,6:18:00,0411TMH,10,,,
40034111,6:20:00,6:20:00,0412DON,11,,,
40034111,6:22:00,6:22:00,0401CLT,12,,,
40034111,6:24:00,6:24:00,0401KWR,13,,,
40034111,6:26:00,6:26:00,0401TMI,14,,,
40034111,6:28:00,6:28:00,0401MLD,15,,,
40034111,6:30:00,6:30:00,0401STG,16,,,
40034111,6:32:00,6:32:00,0401FDA,17,,,
40034111,6:34:00,6:34:00,0401PPL,18,,,
40034111,6:36:00,6:36:00,0401CMT,19,,,
40034111,6:38:00,6:38:00,0401SPN,20,,,
40034111,6:40:00,6:40:00,0403RDA,21,,,
40034111,6:42:00,6:42:00,0401TNS,22,,,
40034111,6:44:00,6:44:00,0411CRG,23,,,
40034111,6:46:00,6:46:00,0401NAS,24,,,
40034111,6:48:00,6:48:00,0401PDO,25,,,
40034111,6:50:00,6:50:00,0401PD1,26,,,
40034111,6:52:00,6:52:00,0413PSB,27,,,
40034110,6:00:00,6:00:00,0413PSB,1,,,
40034110,6:02:00,6:02:00,0410APT,2,,,
40034110,6:04:00,6:04:00,0400RDA,3,,,
40034110,6:06:00,6:06:00,0400CNT,4,,,
40034110,6:08:00,6:08:00,0400CMT,5,,,
40034110,6:10:00,6:10:00,0400PPL,6,,,
40034110,6:12:00,6:12:00,0400FDA,7,,,
40034110,6:14:00,6:14:00,0400AP1,8,,,
40034110,6:16:00,6:16:00,0400STG,9,,,
40034110,6:18:00,6:18:00,0400AP2,10,,,
40034110,6:20:00,6:20:00,0400TSA,11,,,
40034110,6:22:00,6:22:00,0400TMI,12,,,
40034110,6:24:00,6:24:00,0400KWR,13,,,
40034110,6:26:00,6:26:00,0400CLT,14,,,
40034110,6:28:00,6:28:00,0412DON,15,,,
40034110,6:30:00,6:30:00,0410DNR,16,,,
40034110,6:32:00,6:32:00,0410TMH,17,,,
40034110,6:34:00,6:34:00,0410HMZ,18,,,
40034110,6:36:00,6:36:00,0400TJR,19,,,
40034110,6:38:00,6:38:00,0410MKD,20,,,
40034110,6:40:00,6:40:00,0400UJR,21,,,
40034110,6:42:00,6:42:00,0410PST,22,,,
40034110,6:44:00,6:44:00,0412CAR,23,,,
40034110,6:46:00,6:46:00,0400MKG,24,,,
40034110,6:48:00,6:48:00,0400MZW,25,,,
40034110,6:50:00,6:50:00,0410KLL,26,,,
40034110,6:52:00,6:52:00,0410CST,27,,,
40034110,6:54:00,6:54:00,0400NCC,28,,,
40034110,6:56:00,6:56:00,0400CTB,29,,,
40034110,6:58:00,6:58:00,0410SLA,30,,,
40034110,7:00:00,7:00:00,0410BST,31,,,
40034110,7:02:00,7:02:00,0412KNC,32,,,
40034110,7:04:00,7:04:00,0412KNC,33,,,
4034B111,6:00:00,6:00:00,0412AMB,1,,,
4034B111,6:02:00,6:02:00,0411CST,2,,,
4034B111,6:04:00,6:04:00,0411SMY,3,,,
4034B111,6:06:00,6:06:00,0411MZW,4,,,
4034B111,6:08:00,6:08:00,0401RKN,5,,,
4034B111,6:10:00,6:10:00,0411CAR,6,,,
4034B111,6:12:00,6:12:00,0411PST,7,,,
4034B111,6:14:00,6:14:00,0401UJR,8,,,
4034B111,6:16:00,6:16:00,0411HMZ,9,,,
4034B111,6:18:00,6:18:00,0411TMH,10,,,
4034B111,6:20:00,6:20:00,0412DON,11,,,
4034B111,6:22:00,6:22:00,04O2CLT,12,,,
4034B111,6:24:00,6:24:00,0401KSD,13,,,
4034B111,6:26:00,6:26:00,0411KSD,14,,,
4034B111,6:28:00,6:28:00,0411SVN,15,,,
4034B111,6:30:00,6:30:00,0401SVN,16,,,
4034B111,6:32:00,6:32:00,0401GNF,17,,,
4034B111,6:34:00,6:34:00,0411GNF,18,,,
4034B111,6:36:00,6:36:00,0401HRS,19,,,
4034B111,6:38:00,6:38:00,0411PH5,20,,,
4034B111,6:40:00,6:40:00,0401TGS,21,,,
4034B111,6:42:00,6:42:00,0411TGS,22,,,
4034B111,6:44:00,6:44:00,0403JCN,23,,,
4034B110,6:00:00,6:00:00,0403JCN,1,,,
4034B110,6:02:00,6:02:00,0410PH8,2,,,
4034B110,6:04:00,6:04:00,0400TSK,3,,,
4034B110,6:06:00,6:06:00,0400PH5,4,,,
4034B110,6:08:00,6:08:00,0410PS5,5,,,
4034B110,6:10:00,6:10:00,0400HRS,6,,,
4034B110,6:12:00,6:12:00,0401EPA,7,,,
4034B110,6:14:00,6:14:00,0400EPA,8,,,
4034B110,6:16:00,6:16:00,0400TMN,9,,,
4034B110,6:18:00,6:18:00,0400SVN,10,,,
4034B110,6:20:00,6:20:00,0400MRS,11,,,
4034B110,6:22:00,6:22:00,0400KSD,12,,,
4034B110,6:24:00,6:24:00,0410KSD,13,,,
4034B110,6:26:00,6:26:00,0400CLT,14,,,
4034B110,6:28:00,6:28:00,0412DON,15,,,
4034B110,6:30:00,6:30:00,0410DNR,16,,,
4034B110,6:32:00,6:32:00,0410TMH,17,,,
4034B110,6:34:00,6:34:00,0410HMZ,18,,,
4034B110,6:36:00,6:36:00,0400TJR,19,,,
4034B110,6:38:00,6:38:00,0410MKD,20,,,
4034B110,6:40:00,6:40:00,0400UJR,21,,,
4034B110,6:42:00,6:42:00,0410PST,22,,,
4034B110,6:44:00,6:44:00,0412CAR,23,,,
4034B110,6:46:00,6:46:00,0400MKG,24,,,
4034B110,6:48:00,6:48:00,0400MZW,25,,,
4034B110,6:50:00,6:50:00,0410KLL,26,,,
4034B110,6:52:00,6:52:00,0410CST,27,,,
4034B110,6:54:00,6:54:00,0400NCC,28,,,
4034B110,6:56:00,6:56:00,0400CTB,29,,,
4034B110,6:58:00,6:58:00,0410SLA,30,,,
4034B110,7:00:00,7:00:00,0410BST,31,,,
4034B110,7:02:00,7:02:00,0412KNC,32,,,
43560221,6:00:00,6:00:00,0412TSR,1,,,
43560221,6:05:00,6:05:00,0411CST,2,,,
43560221,6:07:00,6:07:00,0411SMY,3,,,
43560221,6:09:00,6:09:00,0411MZW,4,,,
43560221,6:11:00,6:11:00,0401RKN,5,,,
43560221,6:13:00,6:13:00,0411CAR,6,,,
43560221,6:15:00,6:15:00,0411PST,7,,,
43560221,6:17:00,6:17:00,0401UJR,8,,,
43560221,6:19:00,6:19:00,0411HMZ,9,,,
43560221,6:21:00,6:21:00,0411TMH,10,,,
43560221,6:23:00,6:23:00,0412NAI,11,,,
43560221,6:25:00,6:25:00,0411MUT,12,,,
43560221,6:27:00,6:27:00,0401CLX,13,,,
43560221,6:29:00,6:29:00,0401UMJ,14,,,
43560221,6:31:00,6:31:00,0401UM3,15,,,
43560221,6:33:00,6:33:00,0401MLH,16,,,
43560221,6:35:00,6:35:00,0401SPL,17,,,
43560221,6:37:00,6:37:00,0401KMJ,18,,,
43560221,6:39:00,6:39:00,0403SKJ,19,,,
43560220,6:00:00,6:00:00,0403SKJ,1,,,
43560220,6:05:00,6:05:00,0400SKJ,2,,,
43560220,6:07:00,6:07:00,0400MYC,3,,,
43560220,6:09:00,6:09:00,0400KMJ,4,,,
43560220,6:11:00,6:11:00,0400MLH,5,,,
43560220,6:13:00,6:13:00,0400EST,6,,,
43560220,6:15:00,6:15:00,0400UMJ,7,,,
43560220,6:17:00,6:17:00,0400CLX,8,,,
43560220,6:19:00,6:19:00,0410MUT,9,,,
43560220,6:21:00,6:21:00,0400STL,10,,,
43560220,6:23:00,6:23:00,0410NAI,11,,,
43560220,6:25:00,6:25:00,0410DNR,12,,,
43560220,6:27:00,6:27:00,0410TMH,13,,,
43560220,6:29:00,6:29:00,0410HMZ,14,,,
43560220,6:31:00,6:31:00,0400TJR,15,,,
43560220,6:33:00,6:33:00,0410MKD,16,,,
43560220,6:35:00,6:35:00,0400UJR,17,,,
43560220,6:37:00,6:37:00,0410PST,18,,,
43560220,6:39:00,6:39:00,0412CAR,19,,,
43560220,6:41:00,6:41:00,0400MKG,20,,,
43560220,6:43:00,6:43:00,0400MZW,21,,,
43560220,6:45:00,6:45:00,0410KLL,22,,,
43560220,6:47:00,6:47:00,0410CST,23,,,
43560220,6:49:00,6:49:00,0400NCC,24,,,
43560220,6:51:00,6:51:00,0400CTB,25,,,
43560220,6:53:00,6:53:00,0410SLA,26,,,
43560220,6:55:00,6:55:00,0412TSR,27,,,
40405211,6:00:00,6:00:00,0402CTY,1,,,
40405211,6:03:00,6:03:00,0411DTB,2,,,
40405211,6:06:00,6:06:00,0401IND,3,,,
40405211,6:09:00,6:09:00,0411CGR,4,,,
40405211,6:12:00,6:12:00,0401SLT,5,,,
40405211,6:15:00,6:15:00,0403NYO,6,,,
40405210,6:00:00,6:00:00,0403NYO,1,,,
40405210,6:03:00,6:03:00,0410CGR,2,,,
40405210,6:06:00,6:06:00,0400IND,3,,,
40405210,6:09:00,6:09:00,0410DTB,4,,,
40405210,6:12:00,6:12:00,0412CTI,5,,,
41960111,6:00:00,6:00:00,0402LDR,1,,,
41960111,6:02:00,6:02:00,0411CST,2,,,
41960111,6:04:00,6:04:00,0411SMY,3,,,
41960111,6:06:00,6:06:00,0411MZW,4,,,
41960111,6:08:00,6:08:00,0401RKN,5,,,
41960111,6:10:00,6:10:00,0411CAR,6,,,
41960111,6:12:00,6:12:00,0411PST,7,,,
41960111,6:14:00,6:14:00,0401UJR,8,,,
41960111,6:16:00,6:16:00,0411HMZ,9,,,
41960111,6:18:00,6:18:00,0411TMH,10,,,
41960111,6:20:00,6:20:00,0412NAI,11,,,
41960111,6:22:00,6:22:00,0401MYJ,12,,,
41960111,6:24:00,6:24:00,0411MYJ,13,,,
41960111,6:26:00,6:26:00,0411TEN,14,,,
41960111,6:28:00,6:28:00,0411MCW,15,,,
